id,alias,notes,justificationDiscussion,root_form,root_language,gloss_in_root_lang,loan_notes,loan_source,loanword,loanEventTimeDepthBP,loanSourceCognateClass_id,sourceFormInLoanLanguage,notProtoIndoEuropean,parallelLoanEvent,dubiousSet,parallelDerivation,revisedBy,revisedYet,ideophonic,proposedAsCognateTo_id,proposedAsCognateToScale,alsoUsedInOtherMeanings,name,lateParallelDerivationWithCognate_id,supersetid
9127,N,,,*bʰeh₂g̑ʰu-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,30
9128,P,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9129,R,,,leq,Kurdish N.: Bahdini,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9130,C,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9131,M,,,,,,,,True,,,,False,False,False,False,,False,False,,0,,,,
9132,V,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9133,Ag,,,*bau̯d-,Proto-Iranic,,,,False,,,,False,False,False,False,,False,False,,0,,,,457
9134,Ah,,,,,,,,False,,,,False,False,False,False,,False,False,,0,"8561 ""wing""",,,
9135,R,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9136,T,,"Parallel loans from Arabic ﺣﺴﺐ / ḥasiba 'to reckon, count'.",[ﺣﺴﺐ / ḥasiba],[Arabic],,,Arabic,True,,,ﺣﺴﺐ / ḥasiba,False,True,False,False,,False,False,,0,,,,
9137,Ar,,"A derivative from Proto-Iranic *gard- 'to call', from PIE *g⁽ʷ⁾erdʰ- 'to hear, sound' ({ref Cheung 2007}:106); possibly originally an IE light-verb construction *gʷer(H)- *dʰeh₁- 'to give tidings' ({ref ALEW} 331-332). Root reference form follows {ref LIV²} 210-211.",*g⁽ʷ⁾erdʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'hear' in /cognate/1859/, 'say' in /cognate/7126/.",,,106
9138,A,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9139,L,,,,,,,,True,,,,False,False,False,False,,False,False,,0,,,,
9140,M,,,*u̯ai̯č-,Proto-Iranic,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9141,U,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9142,Ad,"Probably reflects the root Proto-Turkic *čöp 'dregs', reflected as čöp 'dregs, dirt, refuse' in Uyghur, Chaghatay, Middle Turkic, etc. Cf. the discussion for cognate/9742.","Probably reflects a derivation from Turkic čöp 'dregs, dirt, refuse', cf. also cognate/9742",,,,,Turkic,True,,,,False,False,False,False,,False,False,,0,,,,
9143,Af,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9144,Ah,identical with the Romanian word that was loaned from Turkish (6544),Loanword from Modern Persian مردار / mordār 'corpse'.,[مردار / mordār],[Persian],,,New Persian,True,,,mordār,False,True,False,False,,False,False,6544,0,,,,
9145,C,,,tūta,Hawrami,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9146,K,Not in Morgenstierne (2003).,,skal,Pashto,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9147,P,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9148,D,,,khawra,Pashto,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9149,Z,,,*gʷʰen-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,433
9150,G,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9151,R,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9152,S,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9153,B,,,wazar,Pashto,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9154,J,,,jɨld,Kurdish N.: Bahdini,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9155,Bt,,,walm,Kumzari,,,Arabic,True,,,,False,False,False,False,,False,False,,0,,,,
9156,Bu,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9157,M,,Loan from Arabic ورد / warad 'rose'.,ward,Kumzari,,,Arabic,True,,,ورد / warad,False,False,False,False,,False,False,,0,,,,
9158,Q,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9159,V,,,*bʰeh₂g̑ʰu-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,30
9160,W,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9161,W,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9162,X,,"Iranic lexemes reflecting denominal formations to PIE *(s)por-no- 'wing, feather' ({ref Cheung 2007}:297, cf. {ref EWAia} II:97).",*(s)per-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'feather' in /cognate/700/, 'leaf' in /cognate/7386/, 'wing' in /cognate/5101/.",,,19
9163,W,,"Iranic lexemes derived from PIE *u̯ei̯h₁- 'to look, seek after' ({ref LIV²} 668-669, cf. {ref EWAia} II:509-510, {ref Cheung 2007}:411).",*u̯ei̯h₁-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'fight' in /cognate/4996/, 'hunt' in /cognate/1369/, 'nose' in /cognate/5093/, 'see' in /cognate/1969/.",,,305
9164,Y,,"Light verb constructions, whose semantic heads are loans from Persian parvāz 'flight'.",[پرواز / parvāz],[Persian],,,Persian,True,,1993,پرواز / parvāz,False,True,False,False,,False,False,,0,,,,
9165,P,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9166,Q,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9167,R,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9168,A,,"Traditionally compared with Avestan pāšna- 'heel', Sanskrit pā́rṣṇi- 'id.' via a (dual?) preform *pāršnā, but the proposal is not without formal and semantic difficulties, cf. {ref Morgenstierne 2003}:67.",خپه / khpa,Pashto,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'leg' in /cognate/903/.,,,
9169,L,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9170,O,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9171,O,,,,,,,Arabic,True,,,,False,False,False,False,,False,False,,0,,,,
9172,E,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9173,Q,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9174,R,,"Lexemes continuing derivatives of Proto-Iranic *kau̯p- 'to pound, beat'; further etymology uncertain (cf. {ref Cheung 2007}:249-250, {ref Cabolov 2001–2010} I:570-571).",*kau̯p-,Proto-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
9175,S,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9176,T,maybe < *dreuH-so- ? cf. Cheung (2007: 79-80),,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9177,Bb,probably via New Persian غایب,"Parallel loans from Arabic غایب 'absent, not present, concealed', probably via New Persian غایب 'hidden'.",[غایب / ġāʾib],[Arabic],,lit. meaning 'hiding',Arabic,True,,,غایب / ġāʾib,False,True,False,False,,False,False,,0,,,,
9178,Bc,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9179,Bd,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9180,Be,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9181,Bf,"possibly ""to do under"", then čēr < *hača adari 'from down'",,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9182,Z,,"Cf. Proto-Iranic *hu̯ah- 'to strike; thresh; [inch., intr.] to become tired' with no certain etymology outside of Iranic ({ref Cheung 2007}:141-143).
",*hu̯ah-,Proto-Iranic,,,,False,,,,False,False,False,False,,False,False,,0,"Cf. 'cut' in /cognate/8671/, 'kill' in /cognate/8206/, 'push' in /cognate/3285/.",,,458
9183,C,,,*dʰegʷʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9184,G,,"Etymology uncertain. {ref Morgenstierne 1938}:542 tentatively compared Armenian šand 'spark, red-hot iron', but this remains a conjecture (cf. {ref Steblin-Kamenskij 1999}:344-345).",šundr,Wakhi,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
9185,S,,"Cf. Proto-Iranic *kau̯š- 'to fight, struggle, kill', further derived from PIE *keh₂u̯- 'to beat; to split' ({ref Cheung 2007}:251-252, {ref Cabolov 2001–2010} I:525-526, cf. {ref LIV²} 345-346). ",*keh₂u̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'fight' in /cognate/1855/, 'hit' in /cognate/7036/, 'kill' in /cognate/9446/, 'stick' in /cognate/1244/.",,,159
9186,T,,Cf. 'take' in /cognate/5227/.,*gʰrebh₂-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,"Cf. 'bite' in /cognate/4092/, 'carry' in /cognate/7015/, 'known' in /cognate/3547/, 'take' in /cognate/5227/.",,,85
9187,W,,,,,,,,True,,,,False,False,False,False,,False,False,,0,,,,
9188,An,,,*Hrab-,Proto-Iranic,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9189,Ap,,,*gʷʰen-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9190,W,,,ʾīšu,Kumzari,,Cf. عيش / ʿīša 'live',Arabic,True,,,,False,False,False,False,,False,False,,0,,,,
9191,X,,,*h₁es-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,113
9192,E,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9193,Bp,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9194,Bq,,"Not documented by Morgenstierne or Steblin-Kamenskij. This is quite certainly a loan (and calque) from Khowar, as Wakhi -q- occurs exclusively in Arabic and Khowar borrowings.",,,,,Khowar,True,,9465,zuq dik,False,False,False,False,,False,False,,0,,,,
9195,Br,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9196,Bs,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9197,Bt,,"Light verb constructions with Proto-Iranic *parθu- 'rib' (with later semantic development within Iranic to 'side') as the semantic-bearing head ({ref Cabolov 2001–2010} II:98-99). Further to Proto-Indo-Iranic *párću- 'rib', with further etymology outside of Indo-Iranic difficult to ascertain (cf. {ref EWAia} II:100-101).",*párću-,Proto-Indo-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
9198,Ak,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9199,Ak,,,*zgad-,Proto-Iranic,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9200,Al,,,منډه / mandda,Pashto,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9201,Am,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9202,An,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9203,Ao,,,*ram-,Proto-Iranic,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9204,Ap,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9205,R,,,mēš,Kumzari,,,Arabic,True,,,,False,False,False,False,,False,False,,0,,,,
9207,Ao,,"Cf. Gurani raq 'hard', Luri riiq 'wet-hardened in the cold', 'starched clothes', 'dried out in the cold', Shugni. rāx 'numb' ({ref Cabolov 2001–2010}:192).",raq,Kurdish N.: Bahdini,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
9208,Ac,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9209,S,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9210,T,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9211,Ai,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9212,F,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9213,K,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9214,E,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9215,O,,,*p(e)uH-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9216,P,,Further etymology not yet ascertained (cf. {ref Cabolov 2001–2010} I:596).,,,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
9217,V,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9218,W,,"According to {ref Cabolov 2001–2010} I:306, as though from Proto-Iranic *dam-na- > *dav-n > *dafn, derived from Proto-Iranic *damH- 'to blow, breathe; to swell' and consequently ultimately to PIE *dʰmeH- 'to blow' (cf. {ref Cheung 2007}:55-56, {ref EWAia} I:775, {ref LIV²} 153).",*dʰmeH-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'blow' in /cognate/2567/, 'breathe' in /cognate/3738/, 'neck' in /cognate/9538/, 'swell' in /cognate/9032/, 'rain' in /cognate/8821/, 'wind' in /cognate/3113/.",,,77
9219,Am,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9220,An,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9221,M,,Loanword from Arabic (via Persian).,,,,,Persian < Arabic,True,,,,False,False,False,False,,False,False,,0,,,,
9222,Aa,,"Uncertain, perhaps cognate with Ossetic xwyr, xwyra 'gravel, pebble' ({ref Cabolov 2001–2010} II:476, cf. {ref Abaev 1959–1995} IV:266).",xar,Kurdish C.: Jafi,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
9223,Ah,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9224,Ai,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9225,H,,,*pénkʷe,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9226,Al,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9227,W,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9228,X,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9229,R,,,*kh₂em-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9230,G,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9231,M,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9232,T,,,,,,,Indic,True,,2393,,False,False,False,False,,False,False,,0,,,,
9233,Ai,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9234,H,,,mifæhme,Delvari,,,Persian < Arabic,True,,,,False,False,False,False,,False,False,,0,,,,
9235,G,Not in Cabolov (2001–2010).,,mēlak,Kurdish N.: Bahdini,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9236,Am,,,yari,Kurdish N.: Bahdini,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9237,An,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9238,Ao,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9239,C,,No certain etymology (cf. {ref Cabolov 2001–2010} II:167).,,,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
9240,C,cf. Korn (2005: 293),,,,,,Urdu,True,,,,False,False,False,False,,False,False,,0,,,,
9241,Aa,"The Balochi word could be related to *čāt- via *čād- > *čūl (East Iranic) with -ak suffix or borrowed from a Persian form čāh > *čōh > ? *čūh + Turkish -lIK suffix (cf. Rastorgueva/Edelman 2003: 253), cf. Tadjik čalǝk.",,,,,,,True,,,,False,False,False,False,,False,False,,0,,,,
9242,Z,"*su̯elk̑s- cf. Middle Persian xwaš, Parthian wxaš",,*su̯elg̑-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9243,Ai,"possibly a Turkish loan word: kol ""arm"", if it was used for all extremities",,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9244,H,,"A compound of Pre-Wakhi *dba-rūn(a)- where the members are dba- 'two' and rūna- 'thigh' < Proto-Iranic *rāna- 'thigh', cf. Avestan rāna-, Persian rān. The 'two' as a compound member apparently also occurs in Wakhi brət 'elbow' ({ref Steblin-Kamenskij 1999}:102-103, {ref Morgenstierne 2003}:91). ",*rāna-,Proto-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
9245,I,"This could be related to zānū: zırānü < *zızānū < *zānū, maybe following the pattern dɨdan ""tooth"" (though this derives from dandān).",,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9246,L,"This word is most likely related to the armpit, cf. Av. kaša-, with suffix -ka- and a modern diminutive (?) suffix -ıḷa.",,*kok̑s-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,164
9247,W,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9248,Au,"zāk could represent a nasalised zãk (?) < *zank- (?) < *zang-a-k, cf. Av. zaṇga- „ankle“, alternatively one would have to assume zāk < *zaγ-k < *zaγ-ak < *zaga- < *j́nͅgʰ-",,,,,,,False,,,,False,False,False,False,,False,False,6315,0,,,,
9249,V,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9250,S,,,ʾcwʾn / ǝcwān,Khwarazmian,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9251,Ab,"Origin unclear, l can derive from *rd/rz if this verb had originally a prefix. It is also possible that there is a kind of r/l alternation. Then it could be related to cognate set 6659 *Hrab/f-: raw- > *rū- (?), though this is pretty wanted.",,malo,Hawrami,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9252,H,"With prefix ni-, original meaning ""to lie down"", i.e. ""to sleep"".","Continuing a derivative of Proto-Iranic *ni- 'down' + √*pad- 'to fall' via an intermediate sense 'to lie down', further to PIE *ped- 'to step; to fall, sink' ({ref Cheung 2007}:287-288, cf. {ref Cabolov 2001–2010} II:46, {ref EWAia} II:77-78, {ref LIV²} 458).",*ped-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'foot' in /cognate/225/, 'leg' in /cognate/2783/, 'stand' in /cognate/6813/, 'fall' in /cognate/1126/, 'lie' in /cognate/8225/.",,,233
9253,A,could this be identical with Kumzari bidrit?,,berɨk,Kurdish N.: Bahdini,,,,False,,,,False,False,False,False,,False,False,7698,0,,,,
9254,Q,,"Loanword from Persian kōbal, gōpal 'cudgel' (cf. {ref Cabolov 2001–2010} I:393).",gopal,Kurdish N.: Bahdini,,,Persian,True,,,"gōpāl, kōbāl",False,False,False,False,MJCS,True,False,,0,,,,
9255,U,,"Parallel loans from Arabic خلق / xalq 'people' (via Persian/Tajik?), cf. {ref Steblin-Kamenskij 1999}:405.",[خلق / xalq],[Arabic],,,Arabic,True,,,خلق / xalq,False,True,False,False,,False,False,,0,,,,
9256,A,"lit. ""to stand up""","Iranic lexemes continuing derivatives of Proto-Iranic *Hrab/f- 'to go'. An etymology to a PIE root *rebʰ- 'to move oneself (boldly)' is tentatively considered by {ref LIV²} 496, but it is by no means assured (cf. {ref Cheung 2007}:184).",*Hrab/f-,Proto-Iranic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,456
9257,A,,,,,,,Lahnda,True,,,lanḍā,False,False,False,False,,False,False,,0,,,,
9258,S,"Morgenstierne considers the derivation of kˈāṇay < *karna-ka- possible and compares it with Lithuanian kálnas ""hill"". The Iranic form requires *klͅHn- or *kolHn- as input forms.",,*kelH-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9259,Y,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9260,S,,"{ref Morgenstierne 2003}:39 considers the derivation of kˈāṇay < *karna-ka- possible and compares it with Lithuanian kálnas. If so, this would suggest an input form *klͅHn- or *kolHn-, but cf. {ref ALEW} 441-442, {ref LIV²} 349, cf. /cognate/1866/.",کانړۍ / kanrre,Pashto,,,,False,,,,False,False,False,False,"TJ, MJCS",False,False,,0,,,,
9261,A,,"Loanword from Lahnda laṇdā 'crop-tailed' ({ref Morgenstierne 2003}:44, cf. {ref Turner 1962–1966}:645 no.11081).",landd,Pashto,,,Lahnda,True,,,laṇdā,False,False,False,False,MJCS,True,False,,0,,,,
9262,K,with prefix ham-,"Etymology here follows {ref Morgenstierne 2003}:27 suggesting Proto-Iranic *ham-gan-, cf. Skt. sam-han- 'put together, unite', ultimately from PIE *gʷʰen- 'to beat' (cf. {ref Cheung 2007}:103, {ref LIV²} 218-219).",*gʷʰen-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,433
9263,K,,"Cf. {ref Morgenstierne 2003}:87 walˈāṛ 'standing' from *awa-darta/i- or *wi-darta/i-, further to Proto-Iranic *dar- 'to hold, keep; dwell', and ultimately PIE *dʰer- 'to stick, fix' (cf. {ref Cheung 2007}:57-59, {ref LIV²} 145-146).",*dʰer-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,74
9264,Ae,LIV suggests *h₂u̯i̯edʰ-,,*u̯i̯edʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9265,K,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
9266,U,Khwarazmian with prefix upa-,"Following {ref Cheung 2007}:26} to PIE *kʷei̯- 'to pile up, heap, make'.",*kʷei̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,174
