id,pages,reliability,comment,cognate_judgement_id,source_id
48026,608,,"tumh- < *tuṣm- from yuṣm-, with secondary introduction of the initial consonant from singular;the whole rest of the word remains, thus no real change in root",51340,442
42301,"I, 675",A,,9497,352
48028,744f.,,"According to the ALEW, there is no clear etymology. They assume a compound with pa- as first part and then either ukštis 'night watch' (thus compound meaning: 'who/what indicates the end of the nightwatch') or a relation to aukštas 'attic' because birds used to sleep in the upper beams of houses during the Middle Ages.",43322,352
48029,p. 519f.,,,51359,442
48030,2: 611-2,,"Cf. Vedic takra- 'bottermelk', from root tanc- 'to coagulate'",51360,172
48033,,,,43315,352
48034,,,,9422,352
48035,,,,17340,352
48036,,,,9428,352
48037,,,,9431,352
48038,,,,43326,352
48039,,,,9432,352
48040,,,,9434,352
48041,,,,9435,352
48042,,,,43595,352
48043,,,,43335,352
48044,,,,17636,352
48045,,,,21818,352
48046,,,,43298,352
48047,,,,9440,352
48048,,,,9441,352
48049,,,,21846,352
48050,,,,43607,352
48051,,,,43608,352
48052,,,,9443,352
48053,,,,9444,352
48054,,,,9445,352
48055,,,,21961,352
48056,,,,43612,352
48057,,,,43617,352
48058,,,,9447,352
48059,,,,9448,352
48060,,,,9449,352
48061,,,,9452,352
48062,,,,9453,352
48063,,,,9454,352
48064,,,,9455,352
48065,,,,9456,352
48066,,,,22140,352
48067,,,,9458,352
48068,,,,9459,352
48069,,,,22186,352
48070,,,,9461,352
48071,,,,18719,352
48072,,,,9463,352
48073,,,,9464,352
48074,,,,9465,352
48075,,,,9466,352
48076,,,,43792,352
48077,,,,43361,352
48078,,,,18936,352
48079,,,,43623,352
48080,,,,9472,352
48081,,,,9606,352
48082,,,,9473,352
48086,,,,9476,352
48087,,,,43373,352
48088,,,,9477,352
48089,,,,9478,352
48090,,,,9479,352
48091,,,,43629,352
48092,,,,22684,352
48093,,,,9481,352
48094,,,,9482,352
48095,,,,43632,352
48096,,,,9484,352
48097,,,,9486,352
48098,,,,9487,352
48099,,,,22982,352
48100,,,,43634,352
48101,,,,46999,352
48102,,,,39792,352
48103,,,,45912,352
48104,,,,43797,352
48105,,,,9490,352
48106,,,,9493,352
48107,,,,9494,352
48108,,,,23721,352
48109,,,,9498,352
48110,,,,9499,352
48111,,,,9500,352
48112,,,,9501,352
48113,,,,9502,352
48114,,,,9503,352
48115,,,,9504,352
48116,,,,9505,352
48117,,,,19602,352
48118,,,,9507,352
48119,,,,9508,352
48120,,,,19653,352
48121,,,,9511,352
48122,,,,18187,352
48123,,,,9512,352
48124,,,,9513,352
48125,,,,9514,352
48126,,,,22357,352
48127,,,,9515,352
48128,,,,23936,352
48129,,,,47096,352
48130,,,,9518,352
48131,,,,9519,352
48135,,,,9523,352
48136,,,,9524,352
48137,,,,40264,352
48138,,,,47851,352
48139,,,,47855,352
48140,,,,9527,352
48141,,,,24270,352
48142,,,,9529,352
48143,,,,9530,352
48144,,,,9532,352
48145,,,,9533,352
48146,,,,9535,352
48147,,,,24481,352
48148,,,,47873,352
48149,,,,20957,352
48150,,,,43802,352
48151,,,,9539,352
48152,,,,9540,352
48153,,,,9541,352
48154,,,,40092,352
48155,,,,24611,352
48156,,,,9543,352
48157,,,,9544,352
48158,,,,9545,352
48159,,,,9546,352
48160,,,,47875,352
48161,,,,9547,352
48162,,,,9548,352
48163,,,,9549,352
48164,,,,9550,352
48165,,,,9551,352
48166,,,,9552,352
48167,,,,9553,352
48168,,,,9554,352
48169,,,,9555,352
48170,,,,9556,352
48171,,,,47870,352
48172,,,,9557,352
48173,,,,9558,352
48174,,,,9560,352
48175,,,,9564,352
48176,,,,9565,352
48177,,,,28850,352
48178,,,,9566,352
48179,,,,9567,352
48180,,,,9569,352
48181,,,,43443,352
48182,,,,47865,352
48183,,,,25459,352
48184,,,,9571,352
48185,,,,19820,352
48186,,,,43807,352
48187,,,,9573,352
48188,,,,25704,352
48189,,,,25649,352
48190,,,,9576,352
48191,,,,43808,352
48192,,,,9577,352
48193,,,,47893,352
48194,,,,20799,352
48195,,,,9580,352
48196,,,,9581,352
48197,,,,25908,352
48198,,,,9583,352
48199,,,,9584,352
48200,,,,9585,352
48201,,,,9531,352
48202,,,,43456,352
48203,,,,9587,352
48204,,,,9588,352
48205,,,,43460,352
48206,,,,26093,352
48207,,,,9592,352
48208,,,,9593,352
48209,,,,9594,352
48210,,,,9595,352
48211,,,,9596,352
48212,,,,9597,352
48213,,,,9598,352
48214,,,,9599,352
48215,,,,9600,352
48216,,,,9602,352
48217,,,,38753,352
48218,,,,26466,352
48219,,,,26554,352
48220,,,,26580,352
48221,,,,9610,352
48222,,,,43484,352
48223,,,,9608,352
48224,,,,9579,352
48225,,,,43315,353
48226,,,,43315,531
48227,,,,9422,531
48228,,,,9422,353
48229,,,,9424,353
48230,,,,9424,531
48231,,,,17340,531
48232,,,,17340,353
48233,,,,9426,353
48234,,,,9426,531
48235,,,,9428,531
48236,,,,9428,353
48237,,,,9429,353
48238,,,,9429,531
48239,,,,43322,531
48240,,,,43322,353
48241,,,,9431,353
48242,,,,9431,531
48243,,,,43326,531
48244,,,,43326,353
48245,,,,9432,353
48246,,,,9432,531
48247,,,,9433,531
48248,,,,9433,353
48249,,,,9434,353
48250,,,,9434,531
48251,,,,9435,531
48252,,,,9435,353
48253,,,,43595,353
48254,,,,43595,531
48255,,,,9437,531
48256,,,,9437,353
48257,,,,43335,353
48258,,,,43335,531
48259,,,,17636,531
48260,,,,17636,353
48261,,,,21818,353
48262,,,,21818,531
48263,,,,43298,531
48264,,,,43298,353
48265,,,,9439,353
48266,,,,9439,531
48267,,,,9440,531
48268,,,,9440,353
48269,,,,9441,353
48270,,,,9441,531
48271,,,,21846,531
48272,,,,43607,531
48273,,,,43607,353
48274,,,,43608,353
48275,,,,43608,531
48276,,,,9443,531
48277,,,,9443,353
48278,,,,9444,353
48279,,,,9444,531
48280,,,,9445,531
48281,,,,9445,353
48282,,,,21961,353
48283,,,,21961,531
48284,,,,43612,531
48285,,,,43612,353
48286,,,,43617,353
48287,,,,43617,531
48288,,,,9447,531
48289,,,,9447,353
48290,,,,9448,353
48291,,,,9448,531
48292,,,,9449,531
48293,,,,9449,353
48294,,,,40324,353
48295,,,,40324,531
48296,,,,9452,531
48297,,,,9452,353
48298,,,,9453,353
48299,,,,9453,531
48300,,,,9454,531
48301,,,,9454,353
48302,,,,9455,353
48303,,,,9455,531
48304,,,,9456,353
48305,,,,9456,531
48306,,,,22140,531
48307,,,,22140,353
48308,,,,9458,353
48309,,,,9458,531
48310,,,,9459,531
48311,,,,9459,353
48312,,,,22186,353
48313,,,,22186,531
48314,,,,9461,531
48315,,,,9461,353
48316,,,,18719,353
48317,,,,18719,531
48318,,,,9463,531
48319,,,,9463,353
48320,,,,9464,353
48321,,,,9464,531
48322,,,,9465,531
48323,,,,9465,353
48324,,,,9466,353
48325,,,,9466,531
48326,,,,43792,531
48327,,,,43792,353
48328,,,,43361,353
48329,,,,43361,531
48330,,,,18936,531
48331,,,,18936,353
48332,,,,43623,353
48333,,,,43623,531
48334,,,,9472,531
48335,,,,9472,353
48336,,,,9606,353
48337,,,,9606,531
48338,,,,9473,531
48339,,,,9473,353
48340,,,,9474,353
48341,,,,9474,531
48342,,,,9475,531
48343,,,,9475,353
48344,,,,26672,353
48345,,,,26672,531
48346,,,,9476,531
48347,,,,9476,353
48348,,,,43373,353
48349,,,,43373,531
48350,,,,9477,531
48351,,,,9477,353
48352,,,,9478,353
48353,,,,9478,531
48354,,,,9479,531
48355,,,,9479,353
48356,,,,43629,353
48357,,,,43629,531
48358,,,,40689,531
48359,,,,40689,353
48360,,,,22684,353
48361,,,,22684,531
48362,,,,9481,531
48363,,,,9481,353
48364,,,,9482,353
48365,,,,9482,531
48366,,,,43632,531
48367,,,,43632,353
48368,,,,9484,353
48369,,,,9484,531
48370,,,,9485,531
48371,,,,9485,353
48372,,,,9486,353
48373,,,,9486,531
48374,,,,9487,531
48375,,,,9487,353
48376,,,,22982,353
48377,,,,22982,531
48378,,,,43634,531
48379,,,,43634,353
48380,,,,46999,353
48381,,,,46999,531
48382,,,,39792,531
48383,,,,39792,353
48384,,,,45912,353
48385,,,,45912,531
48386,,,,43797,531
48387,,,,43797,353
48388,,,,9490,353
48389,,,,9490,531
48390,,,,9491,531
48391,,,,9491,353
48392,,,,9493,353
48393,,,,9493,531
48394,,,,9494,531
48395,,,,9494,353
48396,,,,9497,353
48397,,,,9497,531
48398,,,,23721,531
48399,,,,23721,353
48400,,,,9498,353
48401,,,,9498,531
48402,,,,9499,531
48403,,,,9499,353
48404,,,,9500,531
48405,,,,9501,531
48406,,,,9501,353
48407,,,,9502,353
48408,,,,9502,531
48409,,,,9503,531
48410,,,,9503,353
48411,,,,9504,353
48412,,,,9504,531
48413,,,,9505,531
48414,,,,9505,353
48415,,,,19602,353
48416,,,,19602,531
48417,,,,9507,531
48418,,,,9507,353
48419,,,,9508,353
48420,,,,9508,531
48421,,,,19653,531
48422,,,,19653,353
48423,,,,9511,353
48424,,,,9511,531
48425,,,,18187,531
48426,,,,18187,353
48427,,,,9512,353
48428,,,,9512,531
48429,,,,9513,531
48430,,,,9513,353
48431,,,,9514,353
48432,,,,9514,531
48433,,,,22357,531
48434,,,,22357,353
48435,,,,9515,531
48436,,,,23936,531
48437,,,,23936,353
48438,,,,47096,353
48439,,,,47096,531
48440,,,,9517,531
48441,,,,9517,353
48442,,,,9518,353
48443,,,,9518,531
48444,,,,9519,531
48445,,,,9519,353
48446,,,,9520,353
48447,,,,9520,531
48448,,,,9521,531
48449,,,,9521,353
48450,,,,9522,353
48451,,,,9522,531
48452,,,,9523,531
48453,,,,9523,353
48454,,,,9524,353
48455,,,,9524,531
48456,,,,40264,531
48457,,,,40264,353
48458,,,,47851,353
48459,,,,47851,531
48460,,,,47855,531
48461,,,,47855,353
48462,,,,9527,353
48463,,,,9527,531
48464,,,,24270,531
48465,,,,24270,353
48466,,,,9529,353
48467,,,,9529,531
48468,,,,9530,531
48469,,,,9530,353
48470,,,,9532,353
48471,,,,9532,531
48472,,,,9533,531
48473,,,,9533,353
48474,,,,9535,353
48475,,,,9535,531
48476,,,,24481,531
48477,,,,24481,353
48478,,,,47873,353
48479,,,,47873,531
48480,,,,20957,531
48481,,,,20957,353
48482,,,,43802,353
48483,,,,43802,531
48484,,,,9539,531
48485,,,,9540,531
48486,,,,9540,353
48487,,,,9541,353
48488,,,,9541,531
48489,,,,40092,531
48490,,,,40092,353
48491,,,,24611,353
48492,,,,24611,531
48493,,,,9543,531
48494,,,,9543,353
48495,,,,9544,353
48496,,,,9544,531
48497,,,,9545,531
48498,,,,9545,353
48499,,,,9546,353
48500,,,,9546,531
48501,,,,47875,531
48502,,,,47875,353
48503,,,,9547,353
48504,,,,9547,531
48505,,,,9548,531
48506,,,,9548,353
48507,,,,9549,353
48508,,,,9549,531
48509,,,,9550,531
48510,,,,9550,353
48511,,,,9551,353
48512,,,,9551,531
48513,,,,9552,531
48514,,,,9552,353
48515,,,,9553,353
48516,,,,9553,531
48517,,,,9554,531
48518,,,,9554,353
48519,,,,9555,353
48520,,,,9555,531
48521,,,,9556,531
48522,,,,9556,353
48523,,,,47870,353
48524,,,,47870,531
48525,,,,9557,531
48526,,,,9557,353
48527,,,,9558,353
48528,,,,9558,531
48529,,,,9560,531
48530,,,,9560,353
48531,,,,9564,353
48532,,,,9564,531
48533,,,,9565,531
48534,,,,9565,353
48535,,,,28850,353
48536,,,,28850,531
48537,,,,9566,531
48538,,,,9566,353
48539,,,,9567,353
48540,,,,9567,531
48541,,,,9569,531
48542,,,,9569,353
48543,,,,43443,353
48544,,,,43443,531
48545,,,,47865,531
48546,,,,47865,353
48547,,,,25459,353
48548,,,,25459,531
48549,,,,9571,531
48550,,,,9571,353
48551,,,,19820,353
48552,,,,19820,531
48553,,,,43807,531
48554,,,,43807,353
48555,,,,9573,353
48556,,,,9573,531
48557,,,,25704,531
48558,,,,25704,353
48559,,,,25649,353
48560,,,,25649,531
48561,,,,9576,531
48562,,,,9576,353
48563,,,,43808,353
48564,,,,43808,531
48565,,,,9577,531
48566,,,,9577,353
48567,,,,47893,353
48568,,,,47893,531
48569,,,,20799,531
48570,,,,20799,353
48571,,,,9580,353
48572,,,,9580,531
48573,,,,9581,531
48574,,,,9581,353
48575,,,,25908,353
48576,,,,25908,531
48577,,,,9583,531
48578,,,,9583,353
48580,,,,9584,353
48581,,,,9584,531
48582,,,,9585,531
48583,,,,9585,353
48584,,,,9531,353
48585,,,,9531,531
48586,,,,43456,531
48587,,,,43456,353
48588,,,,9587,353
48589,,,,9587,531
48590,,,,9588,531
48591,,,,9588,353
48592,,,,43460,353
48593,,,,43460,531
48594,,,,26093,531
48595,,,,26093,353
48596,,,,9592,353
48597,,,,9592,531
48598,,,,9593,531
48599,,,,9593,353
48600,,,,9594,353
48601,,,,9594,531
48602,,,,9595,531
48603,,,,9595,353
48604,,,,9596,353
48605,,,,9596,531
48606,,,,9597,531
48607,,,,9597,353
48608,,,,9598,353
48609,,,,9598,531
48610,,,,9599,531
48611,,,,9599,353
48612,,,,9600,353
48613,,,,9600,531
48614,,,,9602,531
48615,,,,9602,353
48616,,,,38753,353
48617,,,,38753,531
48618,,,,26466,531
48619,,,,26466,353
48620,,,,49344,353
48621,,,,49344,531
48622,,,,26554,531
48623,,,,26554,353
48624,,,,26580,353
48625,,,,26580,531
48626,,,,9610,531
48627,,,,9610,353
48628,,,,43484,353
48629,,,,43484,531
48630,,,,9608,531
48631,,,,9608,353
48632,,,,9579,353
48633,,,,9579,531
48635,,,,43488,532
48636,,,,17249,532
48637,,,,45657,532
48638,,,,43593,532
48639,,,,40608,532
48640,,,,17388,532
48641,,,,38835,532
48642,,,,43594,532
48643,,,,43327,532
48644,,,,17520,532
48645,,,,17532,532
48646,,,,17614,532
48647,,,,43336,532
48648,,,,43790,532
48649,,,,46142,532
48650,,,,46149,532
48651,,,,18481,532
48652,,,,43601,532
48653,,,,18537,532
48654,,,,43610,532
48655,,,,43618,532
48656,,,,17925,532
48657,,,,18086,532
48658,,,,17767,532
48659,,,,17800,532
48660,,,,17811,532
48661,,,,48269,532
48662,,,,17830,532
48663,,,,28561,532
48664,,,,17859,532
48665,,,,22143,532
48666,,,,42017,532
48667,,,,51422,532
48668,,,,22189,532
48669,,,,18701,532
48670,,,,43622,532
48671,,,,21291,532
48672,,,,43362,532
48673,,,,46286,532
48674,,,,18025,532
48675,,,,26523,532
48676,,,,22520,532
48677,,,,18272,532
48678,,,,19099,532
48679,,,,19121,532
48680,,,,43625,532
48681,,,,19176,532
48682,,,,46296,532
48683,,,,46297,532
48684,,,,18039,532
48685,,,,18963,532
48686,,,,38823,532
48687,,,,18063,532
48688,,,,22984,532
48689,,,,46967,532
48690,,,,40637,532
48691,,,,47000,532
48692,,,,21009,532
48693,,,,43796,532
48694,,,,23166,532
48695,,,,19399,532
48696,,,,23312,532
48697,,,,35381,532
48698,,,,23727,532
48699,,,,19517,532
48700,,,,18304,532
48701,,,,23785,532
48702,,,,18065,532
48703,,,,19618,532
48704,,,,19650,532
48705,,,,17372,532
48706,,,,18188,532
48707,,,,23849,532
48708,,,,47088,532
48709,,,,19889,532
48710,,,,18782,532
48711,,,,19958,532
48712,,,,48270,532
48713,,,,47838,532
48714,,,,18292,532
48715,,,,18240,532
48716,,,,20032,532
48717,,,,20074,532
48718,,,,47848,532
48719,,,,20124,532
48720,,,,40263,532
48721,,,,37559,532
48722,,,,47902,532
48723,,,,17677,532
48724,,,,47905,532
48725,,,,22454,532
48726,,,,20388,532
48727,,,,43803,532
48728,,,,24539,532
48729,,,,47918,532
48730,,,,47924,532
48731,,,,48271,532
48732,,,,23598,532
48733,,,,18110,532
48734,,,,20598,532
48735,,,,24718,532
48736,,,,47934,532
48737,,,,18160,532
48738,,,,40229,532
48739,,,,24772,532
48740,,,,19182,532
48741,,,,25039,532
48742,,,,19223,532
48743,,,,25002,532
48744,,,,18350,532
48745,,,,47958,532
48746,,,,19235,532
48747,,,,43437,532
48748,,,,47967,532
48749,,,,18170,532
48750,,,,20890,532
48751,,,,28867,532
48752,,,,25652,532
48753,,,,48268,532
48754,,,,20802,532
48755,,,,25913,532
48756,,,,19957,532
48757,,,,17997,532
48758,,,,20139,532
48759,,,,25958,532
48760,,,,19415,532
48761,,,,26010,532
48762,,,,20412,532
48763,,,,20745,532
48764,,,,20958,532
48765,,,,26155,532
48766,,,,26176,532
48767,,,,43780,532
48768,,,,20992,532
48769,,,,26365,532
48770,,,,26463,532
48771,,,,17898,532
48772,,,,48120,532
48773,,,,26579,532
48774,,,,18979,532
48775,,,,26629,532
48776,,,,20791,532
48777,,,,26156,353
48778,,,,26177,353
48779,,,,20475,353
48780,,,,20993,353
48781,,,,26212,353
48782,,,,26366,353
48783,,,,38752,353
48784,,,,26465,353
48785,,,,20716,353
48786,,,,26558,353
48787,,,,26607,353
48788,,,,18978,353
48789,,,,43482,353
48790,,,,26628,353
48791,,,,20790,353
48792,,,,20959,353
48793,,,,26107,353
48794,,,,20735,353
48795,,,,20372,353
48796,,,,26092,353
48797,,,,20228,353
48798,,,,25972,353
48799,,,,19428,353
48800,,,,25954,353
48801,,,,24338,353
48802,,,,20098,353
48803,,,,18006,353
48804,,,,19962,353
48805,,,,25889,353
48806,,,,25850,353
48807,,,,26048,353
48808,,,,20800,353
48809,,,,25803,353
48810,,,,25752,353
48811,,,,47988,353
48812,,,,25533,353
48813,,,,25648,353
48814,,,,25709,353
48815,,,,20889,353
48817,,,,19919,353
48818,,,,19756,353
48819,,,,25452,353
48820,,,,43441,353
48821,,,,18175,353
48822,,,,24339,353
48823,,,,18222,353
48824,,,,25339,353
48826,,,,19265,353
48827,,,,19234,353
48828,,,,25159,353
48829,,,,18351,353
48830,,,,25004,353
48831,,,,24946,353
48832,,,,19224,353
48833,,,,24875,353
48834,,,,24819,353
48835,,,,19079,353
48836,,,,24767,353
48837,,,,20681,353
48838,,,,18158,353
48839,,,,41391,353
48840,,,,24720,353
48841,,,,24687,353
48842,,,,47929,353
48843,,,,24659,353
48844,,,,20596,353
48845,,,,20573,353
48846,,,,23597,353
48847,,,,24618,353
48848,,,,20497,353
48849,,,,20453,353
48851,,,,43800,353
48852,,,,20955,353
48853,,,,24498,353
48854,,,,20387,353
48855,,,,22455,353
48856,,,,24393,353
48857,,,,17673,353
48858,,,,18333,353
48859,,,,28797,353
48860,,,,40290,353
48861,,,,24176,353
48862,,,,20164,353
48863,,,,20125,353
48864,,,,24074,353
48865,,,,20073,353
48866,,,,20034,353
48867,,,,18239,353
48869,,,,19979,353
48870,,,,24004,353
48871,,,,45771,353
48872,,,,23946,353
48873,,,,17957,353
48874,,,,18783,353
48875,,,,19891,353
48876,,,,23892,353
48877,,,,23850,353
48878,,,,18189,353
48879,,,,19851,353
48880,,,,19652,353
48881,,,,19763,353
48882,,,,19623,353
48883,,,,18070,353
48884,,,,23786,353
48885,,,,19573,353
48886,,,,23737,353
48887,,,,23679,353
48888,,,,19527,353
48889,,,,23632,353
48890,,,,18306,353
48891,,,,19518,353
48892,,,,23722,353
48893,,,,19455,353
48894,,,,23313,353
48895,,,,19400,353
48896,,,,23190,353
48897,,,,23167,353
48898,,,,47003,353
48899,,,,41389,353
48900,,,,21010,353
48901,,,,23092,353
48902,,,,43633,353
48903,,,,22986,353
48904,,,,22889,353
48905,,,,18055,353
48906,,,,18126,353
48907,,,,18962,353
48908,,,,43630,353
48909,,,,18038,353
48910,,,,19276,353
48911,,,,22719,353
48912,,,,43627,353
48913,,,,19174,353
48914,,,,22673,353
48915,,,,19120,353
48916,,,,43371,353
48917,,,,19100,353
48918,,,,18273,353
48919,,,,22522,353
48920,,,,22632,353
48921,,,,19050,353
48922,,,,26524,353
48923,,,,18023,353
48924,,,,19029,353
48925,,,,38821,353
48926,,,,43360,353
48927,,,,22393,353
48928,,,,43795,353
48929,,,,18851,353
48930,,,,18818,353
48931,,,,18809,353
48932,,,,22331,353
48933,,,,18713,353
48934,,,,22244,353
48935,,,,22187,353
48936,,,,21313,353
48937,,,,18632,353
48938,,,,22141,353
48939,,,,17862,353
48940,,,,21272,353
48941,,,,17831,353
48942,,,,17812,353
48943,,,,17801,353
48944,,,,22060,353
48945,,,,17768,353
48946,,,,18088,353
48947,,,,17927,353
48948,,,,43615,353
48949,,,,21976,353
48950,,,,21931,353
48951,,,,18149,353
48952,,,,18536,353
48953,,,,21872,353
48954,,,,43605,353
48955,,,,21845,353
48956,,,,21197,353
48957,,,,18490,353
48958,,,,21165,353
48959,,,,43591,353
48961,,,,43791,353
48962,,,,43333,353
48963,,,,18452,353
48964,,,,21785,353
48965,,,,17613,353
48966,,,,17588,353
48967,,,,35724,353
48968,,,,17527,353
48969,,,,40606,353
48970,,,,17509,353
48971,,,,17455,353
48972,,,,21108,353
48973,,,,17407,353
48974,,,,26723,353
48975,,,,40365,353
48976,,,,17289,353
48977,,,,40604,353
48978,,,,40603,353
48979,,,,40603,534
48980,,,,40604,534
48981,,,,17289,534
48982,,,,40365,534
48983,,,,26723,534
48984,,,,17407,534
48985,,,,21108,534
48986,,,,17455,534
48987,,,,17509,534
48988,,,,40606,534
48989,,,,17527,534
48990,,,,35724,534
48991,,,,17588,534
48992,,,,17613,534
